,date,blk,age_days,age_sply,window,BlkSizeByte,BlkSizeByte,BlkSizeMeanByte,BlkSizeMeanByte,CapMrktCurUSD,CapMrktCurBTC,CapRealUSD,CapRealBTC,CapMVRVCur,PriceBTC,PriceUSD,PriceRealBTC,PriceRealUSD,BTC_PriceUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH,PoW_income_dcr,PoS_income_dcr,Fund_income_dcr,Total_income_dcr,PoW_income_usd,PoS_income_usd,Fund_income_usd,Total_income_usd,PoW_income_btc,PoS_income_btc,Fund_income_btc,Total_income_btc,dcr_tic_vol,dcr_tfr_vol,tic_tfr_vol_ratio,tic_usd_cost,tic_btc_cost,CapTicUSD,CapTicBTC,CapTicPriceUSD,CapTicPriceBTC
0,2016-02-08 00:00:00+00:00,331.0,0.0,0.08033913194434286,2.0,791498.0,791498.0,2391.2326284,2391.2326284,826689.667707288,2213.655604289909,0.0,,,0.00131209,0.49,,0.0,373.4499919975002,1687121.7708312,826689.667707288,7235.0,1705.0,2050.0,71334.10559961,34953.711743808904,49796.7101506,24400.387973794,2.05,34.79712468,84.46512,41.3879088,0.00273972602739726,365.00000000000006,1687121.7708312,1687206.2359512,0.0,1655.0,2.0,0.0,35675.0194461916,35600.38732385879,0.0,0,1012357.52761872,506136.53124936,168712.17708312,1687206.2359512001,496055.18853317277,248006.9003121864,82668.9667707288,826731.0556160881,1328.3041884132463,664.0966812869727,221.36556042899093,2213.76643012921,3310.0,68024.10559961,0.04640136681012927,1621.8999999999999,4.3430178999999995,1621.8999999999999,4.3430178999999995,0.000961341396952594,2.5742172112806713e-06
1,2016-02-09 00:00:00+00:00,690.0,1.0,0.08069211139823619,4.0,2807946.0,2807946.0,7821.57660167,7821.57660167,830321.8262878504,2226.6604852814135,0.0,0.0,,0.001314025,0.49,0.0,0.0,372.900058979091,7412.568531760015,3632.158580562407,15783.0,8580.0,6129.0,206205.94375669,101040.91244077809,153053.69501941,74996.3105595109,2.06,33.64430474,426.9427,209.201923,0.6263091955210308,1.5966554653059073,1694534.33936296,1695045.74718296,1740.388888888889,5329.0,2.0,870.1944444444445,148829.140604156,148001.03830691634,0.0,0,4874.4838190560085,2223.7705595280045,741.2568531760015,7839.511231760014,2388.497071337444,1089.6475741687223,363.21585805624073,3841.360503562407,6.405193600335071,2.922090109483786,0.9740300364945953,10.301313746313452,10658.0,195547.94375669,0.05168619199733528,5222.42,14.00487845,6844.32,18.34789635,0.004039056536660709,1.082769225963144e-05
2,2016-02-10 00:00:00+00:00,851.0,2.0,0.08084831827590333,5.0,1317896.0,1317896.0,8185.68944099,8185.68944099,1646880.2432801507,4329.0827872938125,0.0,0.0,,0.002549797,0.97,0.0,0.0,380.4224414727918,3280.344431009842,3181.934098079547,5469.0,4053.0,2687.0,130818.57835289,126894.0210023033,95753.38538233,92880.7838208601,2.06,48.68573813,235.42523003,228.36247312909998,1.4180056932179002,0.7052157863560379,1697814.68379397,1698561.516844,10276.271604938273,4036.0,2.0,5138.135802469136,228174.595912554,228590.9916186822,0.0,0,2203.6318886359054,984.1033293029526,328.0344431009842,3515.769661039842,2137.522931976828,954.580229423864,318.1934098079547,3410.2965712086466,5.6188139787481655,2.5092637167466805,0.8364212389155602,8.964498934410406,8072.0,122746.57835289,0.06170377404824989,7829.84,20.581961384,14674.16,38.929857733999995,0.008642969188609463,2.292939159119921e-05
3,2016-02-11 00:00:00+00:00,1143.0,3.0,0.08113435812223095,7.0,2220122.0,2220122.0,7603.15753425,7603.15753425,2061624.0398858883,5430.327943988553,0.0,0.0,,0.0031871459999999996,1.21,0.0,0.0,379.6500066203431,6006.836772880051,7268.272495184862,6910.0,6668.0,4502.0,70588.67363849,85412.2951025729,52171.37474653,63127.36344330129,2.06,15.6794033,369.59019,447.2041299,0.7771152009676541,1.2868104995949283,1703821.52056685,1704937.94380688,19310.0,7325.0,2.0,9655.0,149393.504022381,149958.58445113304,0.0,0,3973.6922537280307,1802.0510318640154,600.6836772880051,6376.426962880051,4808.167627010917,2180.4817485554586,726.8272495184862,7715.476625084862,12.664737371700276,5.743399738001268,1.914466579333756,20.3226036890353,14650.0,55938.67363849,0.2075403778661138,17726.5,46.691688899999995,32400.66,85.621546634,0.01901646364298798,5.025265005780317e-05
4,2016-02-12 00:00:00+00:00,1514.0,4.0,0.08151045599249,10.0,1390380.0,1390380.0,3747.65498652,3747.65498652,2242352.6443534,5835.508791982743,0.0,0.0,,0.00340915,1.31,0.0,0.0,384.26000615989324,7898.055275439983,10346.452410826378,6857.0,3854.0,3001.0,74028.60930806,96977.47819355859,53297.26325331,69819.41486183609,2.06,24.66798044,203.5009,266.586179,0.5937718223020755,1.6841486282103497,1711719.57584229,1713039.49998232,32441.435483870966,8669.0,2.0,16220.717741935483,142203.528110116,142053.8974218595,0.0,0,4942.33406526399,2369.416582631995,789.8055275439983,8101.556175439983,6474.457625495827,3103.9357232479138,1034.6452410826378,10613.038589826378,16.84915817859473,8.077696542679867,2.692565514226622,27.61942023550122,17338.0,56690.60930806,0.23420675009374103,22712.780000000002,59.1078427,55113.44,144.729389334,0.03219770386330962,8.455204425805708e-05
5,2016-02-13 00:00:00+00:00,1800.0,5.0,0.08180476662777762,12.0,526738.0,526738.0,1841.74125874,1841.74125874,1941227.1120771628,4953.879311713283,0.0,0.0,,0.0028836829999999997,1.13,0.0,0.0,391.859992932649,6180.523341040127,6983.991375375343,3004.0,1304.0,1269.0,37720.80326738,42624.50769213939,23612.86789818,26682.5407249434,5.35146084,29.72482527,64.88115,73.3156995,0.7615173270114743,1.3131677567002127,1717900.09918333,1719284.90447336,40572.53658536585,2839.0,2.0,20286.268292682926,215942.48707084,215530.96913968364,10.770034843205575,1000000,3773.195154624076,1854.157002312038,618.0523341040127,6245.404491040127,4263.710524725206,2095.197412612603,698.3991375375343,7057.307074875343,10.880698723071818,5.346801026898184,1.7822670089660617,18.009766758936067,5678.0,32042.803267379997,0.15052701714096825,6416.139999999999,16.373552074,61529.58,161.102941408,0.03581673930239043,9.377899301861992e-05
6,2016-02-14 00:00:00+00:00,2038.0,6.0,0.08204758928569762,14.0,824362.0,824362.0,3463.70588235,3463.70588235,2033139.262499587,4992.606063983361,0.0,0.0,,0.002897625,1.18,0.0,0.0,407.23005910012506,5099.275816319976,6017.1454632575715,3985.0,1687.0,1292.0,52716.76875251,62205.78712796179,42781.46972291,50482.13427303379,2.05,40.80245259,97.9489,115.57970199999998,0.9257287510841996,1.080230033720801,1722999.37499965,1724482.12918968,41940.058577405856,1737.0,2.0,20970.029288702928,225406.918173243,225659.29342713006,0.0,1000000,3157.514389791985,1529.7827448959927,509.9275816319976,5197.224716319976,3725.8669799545423,1805.1436389772712,601.7145463257572,6132.7251652575715,9.149292633721002,4.432736726179251,1.477578908726417,15.059608268626672,3474.0,49242.76875251,0.0658993349214825,4099.32,10.06634925,65628.9,171.169290658,0.038089915151602025,9.934379149617206e-05
7,2016-02-15 00:00:00+00:00,2288.0,7.0,0.08230274785998333,15.0,735240.0,735240.0,2940.96,2940.96,2350566.478881124,5873.773538271773,0.0,0.0,,0.0033984709999999997,1.36,0.0,0.0,400.1799632834884,5358.330059999833,7287.328881599773,3650.0,1848.0,1857.0,53119.71597205,72242.813721988,37340.73509594,50783.399730478406,2.06,28.60512438,100.9396,137.277856,0.8837131225926512,1.1315889449125578,1728357.70505965,1729941.39884968,44243.346613545815,2579.0,2.0,22121.673306772907,176440.887917484,176678.14446445322,0.0,1000000,3315.9376359998996,1607.4990179999497,535.8330059999834,5459.269659999833,4509.675184959864,2186.1986644799317,728.7328881599774,7424.606737599773,11.269117893754213,5.463038795201307,1.8210129317337693,18.55316962068929,5158.0,47961.71597205,0.09710142280719243,7014.88,17.529313417999997,72643.78,188.69860407599998,0.04203052399820955,0.00010917798064810173
8,2016-02-16 00:00:00+00:00,2683.0,8.0,0.08272138392984238,18.0,829088.0,829088.0,2098.95696203,2098.95696203,2605723.593790035,6394.570773893248,0.0,0.0,,0.003681072,1.5,0.0,0.0,407.48999204579536,8791.357467040187,13187.03620056028,3014.0,1957.0,2402.0,38899.3907012,58349.0860518,29614.71372195,44422.070582925,2.06,16.19458397,109.72655,164.58982500000002,0.5413626414255518,1.8471906324506142,1737149.06252669,1738567.04491248,46987.42424242424,3644.0,2.0,23493.71212121212,160498.812249773,160414.72600394156,0.0,1000000,5384.541030224113,2637.407240112056,879.1357467040187,8901.084017040186,8076.811545336169,3956.1108601680844,1318.703620056028,13351.62602556028,19.820883219209136,9.708485944173766,3.236161981391256,32.76553114477415,7288.0,31611.390701199998,0.18735511967222598,10932.0,26.827652736,83575.78,215.52625681199999,0.048110885705132694,0.00012406894806051716
9,2016-02-17 00:00:00+00:00,2965.0,9.0,0.08299790048328239,20.0,598848.0,598848.0,2123.57446809,2123.57446809,2736440.7789338203,6572.927265087215,0.0,0.0,,0.003771138,1.57,0.0,0.0,416.3199543479979,5806.847622239962,9116.75076691674,3413.0,1452.0,1353.0,28442.31385383,44654.4327505131,17792.46533663,27934.170578509104,5.15822598,21.02166582,75.7706,118.95984200000001,0.8223432027649602,1.216037290315899,1742955.91014893,1744725.10108896,49184.40282685513,2303.0,2.0,24592.201413427563,251283.064279077,250699.38634332616,10.830388692579506,2000000,3559.879173343977,1742.0542866719886,580.6847622239962,5882.618222239962,5589.0103021500445,2735.025230075022,911.6750766916741,9235.710608916741,13.424795626006059,6.56952711853163,2.1898423728438767,22.184165117381564,4606.0,23836.31385383,0.1619418175212831,7231.42,17.369861628,90807.2,232.89611843999998,0.0520995393350144,0.0001336213481269872
10,2016-02-18 00:00:00+00:00,3235.0,10.0,0.08327569436817761,22.0,495654.0,495654.0,1835.75555556,1835.75555556,2483281.2060590563,5879.397346780022,0.0,0.0,,0.0033619809999999996,1.42,0.0,0.0,422.3700252916361,5833.6715827998705,8283.813647575817,2568.0,1236.0,1122.0,20443.00242575,29029.063444565,12395.39642124,17601.4629181608,5.066295875,18.22014476,62.33965,88.522303,0.8213016906262061,1.2175793760238633,1748789.58173173,1750621.11232176,51140.57564575646,2091.0,2.0,25570.28782287823,275746.534238564,275884.8362781713,0.0,2000000,3562.542599679922,1750.1014748399612,583.367158279987,5896.01123279987,5058.81049154549,2485.1440942727445,828.3813647575815,8372.335950575816,11.977200531814503,5.883807906483927,1.9612693021613088,19.82227774045974,4182.0,16261.00242575,0.20456877678262925,5938.44,14.059804541999998,96745.64,246.95592298199998,0.055321486936237424,0.00014121534435117868
11,2016-02-19 00:00:00+00:00,3507.0,11.0,0.0835561414843719,24.0,439069.0,439069.0,1614.22426471,1614.22426471,2544284.5081991246,6046.44651208197,0.0,0.0,,0.003445899,1.45,0.0,0.0,420.7900463710631,5889.389440080151,8539.614688116219,2261.0,970.0,1038.0,19449.47663177,28201.7411160665,12251.65933379,17764.9060339955,5.00121963,18.7374534,50.29595,72.92912749999999,0.8162713123248019,1.2250828675479541,1754678.97117181,1756560.79771184,52458.945054945056,2048.0,2.0,26229.472527472528,253105.096076938,253266.0687787816,0.0,2000000,3583.9296140480906,1766.8168320240452,588.9389440080151,5939.685390080151,5196.697940369731,2561.8844064348655,853.9614688116219,8612.543815616218,12.349859473118702,6.088272354654825,2.0294241182182753,20.4675559459918,4096.0,15353.476631770001,0.21059692646481476,5939.2,14.114402304,102684.84,261.07032528599996,0.05852058506829029,0.00014878523625985664
12,2016-02-20 00:00:00+00:00,3805.0,12.0,0.08386075231935856,26.0,1960729.0,1960729.0,6579.62751678,6579.62751678,2729667.4879951216,6244.093245879256,0.0,0.0,,0.003545613,1.55,0.0,0.0,437.1599494925137,6396.827534719836,9915.082678815746,6611.0,5184.0,5077.0,74039.43971362,114761.131556111,64147.33885075,99428.3752186625,2.01,14.58330505,110.6219,171.463945,0.7542590722898104,1.3258044042667718,1761075.79870653,1763068.24714656,53643.277591973245,2068.0,2.0,26821.638795986622,220949.518225201,221035.91984629072,12.501672240802675,3000000,3948.7184208319013,1919.0482604159506,639.6827534719837,6507.449434719836,6120.513552289447,2974.5248036447233,991.5082678815747,10086.546623815746,14.00062736624106,6.80420245975818,2.2680674865860606,23.0728973125853,4136.0,69903.43971362,0.05586211910838053,6410.8,14.664655368,109095.64,275.73498065399997,0.061948293242192226,0.0001565718981866204
13,2016-02-21 00:00:00+00:00,4116.0,13.0,0.08418497712920095,28.0,1126081.0,1126081.0,3620.8392283,3620.8392283,2899330.6123296805,6607.408284354488,0.0,0.0,,0.0037374659999999996,1.64,0.0,0.0,438.79997838107425,6808.721006690059,11166.302450971696,7603.0,3075.0,1196.0,24669.75095486,40458.3915659704,16314.37448059,26755.574148167598,4.9972812,20.62688207,151.2717,248.085588,0.7113699074072659,1.4057384064005545,1767884.51971322,1770012.43815325,59764.05128205128,6237.0,2.0,29882.02564102564,246628.295112913,246351.6548829344,0.0,3000000,4236.504304014035,2042.6163020070176,680.8721006690059,6959.992706690059,6947.867058583018,3349.8907352915085,1116.6302450971696,11414.388038971696,15.833790795106118,7.634208979796959,2.544736326598987,26.012736101502067,12474.0,12195.75095486,0.505639478194351,20457.36,46.621150883999995,129553.0,322.35613153799994,0.07328137022265212,0.00018234003858481177
14,2016-02-22 00:00:00+00:00,4352.0,14.0,0.08452873701399571,30.0,1734508.0,1734508.0,7349.61016949,7349.61016949,3088680.0504914033,7055.809108998198,0.0,0.0,,0.003974872,1.74,0.0,0.0,437.74994515546666,7218.957580690039,12560.986190400668,10371.0,4410.0,1097.0,165614.38381884,288169.0278447816,100428.690444,174745.92137256,4.99837699,150.97026784,184.43445,320.91594299999997,0.6736841356533692,1.4843751649727583,1775103.47729391,1776744.49753035,64050.40506329114,1871.0,2.0,32025.20253164557,259035.408179392,259353.5917402354,0.0,3000000,4515.808998414023,2165.687274207012,721.8957580690039,7403.392030690039,7857.5076572404005,3768.2958571202007,1256.0986190400668,12881.902133400668,17.949762745143946,8.608329707001774,2.8694432356672577,29.427535687812977,3742.0,161872.38381884,0.022594655812584782,6511.08,14.873971024,136064.08,337.23010256199996,0.07665135116935574,0.00018997771503219448
15,2016-02-23 00:00:00+00:00,4643.0,15.0,0.08489442867985143,32.0,2481311.0,2481311.0,8526.8419244,8526.8419244,3405115.534348841,8093.159155579172,0.0,0.0,,0.004539621,1.91,0.0,0.0,420.7399692617511,7679.524982969975,14667.892717472652,17464.0,6855.0,1376.0,283304.53783358,541111.6672621378,91347.22044177,174473.19104378068,5.285356575,205.88992575,281.4661,537.600251,0.6360207178661239,1.5722758267294212,1782783.00227688,1784942.76075692,66960.84246575342,3484.0,2.0,33480.42123287671,213318.348511174,213436.74669784761,0.0,3000000,4889.181089781984,2303.8574948909923,767.9524982969975,7960.991082969975,9338.33588148359,4400.367815241795,1466.7892717472653,15205.49296847265,22.19502914797718,10.45863986481454,3.486213288271514,36.13988230106324,6968.0,276336.53783358,0.024595440840037563,13308.88,31.632079127999997,149372.96,368.86218168999994,0.08378639453552587,0.00020690245600216508
16,2016-02-24 00:00:00+00:00,4992.0,16.0,0.0853826972847181,34.0,2716204.0,2716204.0,7782.81948424,7782.81948424,4787407.836754144,11265.814187208714,0.0,0.0,,0.006283092,2.67,0.0,0.0,424.950008689989,10253.640702200122,27377.220674874327,18857.0,7592.0,1986.0,175849.77889268,469518.90964345564,78402.78700293,209335.44129782307,3.022079815,88.54470236,301.89140401,806.0500487067,0.47909121272337307,2.0872852046597634,1793036.64297908,1795212.42686935,73203.49714285714,5792.0,2.156452848457131,36601.74857142857,243747.169014844,243360.4299041684,12.385714285714286,4000000,6454.075825330073,3076.0922106600365,1025.3640702200123,10555.532106210123,17232.382453631293,8213.166202462296,2737.722067487433,28183.270723581027,40.55155218552478,19.32737036006039,6.442456786686797,66.32137933227197,12490.174898263704,163359.6039944163,0.07102752688637941,33348.76697836409,78.47691798188148,182721.72697836408,447.3390996718814,0.10190629828667476,0.0002494868698994573
