,date,blk,age_days,age_sply,window,CapMrktCurUSD,CapRealUSD,CapMVRVCur,PriceBTC,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH
389,2017-03-03 00:00:00+00:00,112379.0,389.0,0.22748339791706998,780.0,10004535.294330427,6463488.891117742,1.54785372,0.0016242491624780793,2.09424708330073,1.353000650199209,7151.078489259817,14976.125268586962,8727.0,4965.0,6000.0,155066.53700073,324747.64283132355,30557.43443165,63994.81793163631,10.52009424,25.84442283,22.30957343,46.72175908546096,1.8302254586094122,0.546380772541428,4777151.35625847,4780433.93766043,1773131.2796463026,1048.0,60.91847627382661,41433.870036101085,1681336.3485338,1681110.35575537,23.223826714801444,381000000
390,2017-03-04 00:00:00+00:00,112706.0,390.0,0.22788328632061192,782.0,10384179.02401062,6517060.816870743,1.59338378,0.001710011705435418,2.16990338963859,1.3618209320458072,8397.656474380754,18222.103248779247,6625.0,4029.0,4312.0,84137.00229305,182569.16646971903,15191.96525596,32965.09690417929,6.73448379,19.51229181,14.10879808,30.61472877751843,1.5612800101514357,0.6405000983154876,4785549.01273285,4788831.77850798,1796663.6579519943,2283.0,73.06972927000032,41461.78658536585,1696173.72798146,1695657.4453869443,26.34451219512195,384000000
391,2017-03-05 00:00:00+00:00,112997.0,391.0,0.22824318600751667,784.0,10082323.668610984,6545323.060094871,1.54038595,0.0016481612741087092,2.10350485937585,1.3655700129880046,7557.8934249999,15898.065546132077,10066.0,5624.0,7567.0,199028.71078708,418657.86029593344,34688.86895109,72968.20440486986,10.23194219,26.30219516,35.19017104,74.02269578490731,1.7374946965329026,0.5755413251018595,4793106.90615785,4796389.8352709,1816741.5247971865,498.0,63.06214813023951,41460.47260273973,1906133.86989377,1905281.5269927178,26.10958904109589,386000000
392,2017-03-06 00:00:00+00:00,113256.0,392.0,0.22853780639744334,786.0,11112145.125950271,6631715.683659002,1.67560638,0.0018057027960257117,2.31537081870019,1.3818106943187838,6187.028188459575,14325.2645220348,7616.0,4466.0,6242.0,185728.6167852,430030.6195020024,49080.90944637,113640.5054873916,8.710980715,29.75466466,34.01263046,78.75185203431722,2.1252126391769544,0.4705411503609714,4799293.93434631,4802581.28687636,1844724.53149917,2068.0,72.659440970154,41857.32692307692,1858866.49367097,1860242.1766856974,25.165384615384614,388000000
393,2017-03-07 00:00:00+00:00,113549.0,393.0,0.22889669109729,788.0,15734128.332132896,6941708.509175962,2.26660747,0.0026515575961426003,3.27328544025822,1.4441342357172755,7536.578696779907,24669.37331752994,7080.0,3539.0,4097.0,121892.54559324,398989.09476636373,64791.02793961,212079.52841408894,4.57114872,29.75165868,19.5095538,63.86033839947443,1.7473974857448593,0.5722796376656867,4806830.51304309,4810118.4794383,1839641.1678094284,1742.0,72.74174417112256,41541.37074829932,1698031.22809883,1698583.8799200593,24.904761904761905,390000000
394,2017-03-08 00:00:00+00:00,113875.0,394.0,0.22929682418577904,790.0,13394074.524743887,7047063.3941192385,1.90066043,0.0024142950952659153,2.78160447651943,1.4634936551372595,8402.794858270325,23373.251793039184,8663.0,5114.0,6380.0,184835.189285,514138.3899334722,51796.81683613,144078.2575808362,5.57654897,28.9710328,24.05621838,66.91488473393699,1.5700038194628922,0.6369411256222969,4815233.30790136,4818521.53633607,1859750.7567642378,951.0,61.4140122049232,41541.969418960245,1826620.60880522,1824845.1529792014,29.192660550458715,393000000
395,2017-03-09 00:00:00+00:00,114121.0,395.0,0.22959884038441478,792.0,15096476.033135582,7171490.633721015,2.10506808,0.002623495701344234,3.13102544376131,1.4873749075341414,6342.340171350166,19858.02844948684,7462.0,4213.0,5257.0,145800.45268086,456504.92705568956,24732.48074377,77438.02649608052,7.74031698,27.73453542,31.2349461,97.7974109736131,2.0827952994008987,0.48012399504053177,4821575.64807271,4824864.25339857,1873039.6295060047,888.0,57.41921812004079,41341.279352226724,2097916.7031102,2097503.8415258215,25.77327935222672,395000000
396,2017-03-10 00:00:00+00:00,114424.0,396.0,0.22997339995692093,794.0,14678749.123953799,7287464.0241282275,2.01424653,0.0027668152881355945,3.03943001082971,1.5089662389305167,7865.75102262944,23907.3997158944,10237.0,5497.0,7117.0,376445.60603567,1144180.0724297932,45869.44636941,139416.97187532863,4.79698019,52.89386062,29.66431793,90.16261816723586,1.6821465948801717,0.5944785092117583,4829441.39909534,4832730.05712424,1886207.327303024,1485.0,55.92032754868429,41291.67434210526,1915393.61628845,1916013.2527420837,27.56578947368421,397000000
397,2017-03-11 00:00:00+00:00,114721.0,397.0,0.23034000219290618,796.0,15916927.299880164,7469897.651026815,2.13080929,0.0027961434783752214,3.29056573684992,1.54427979754796,7698.646955690347,25332.9038924986,10069.0,5528.0,7215.0,277292.67180885,912449.7649337716,84507.60670443,278077.83512478595,9.93886867,38.43280275,51.99586519,171.09581245208145,1.7213983909908008,0.5809230479322227,4837140.04605103,4840428.94724295,1892927.5584574721,1577.0,54.090188902382415,41164.221476510065,1935008.04693875,1934884.5697686728,28.741610738255034,400000000
398,2017-03-12 00:00:00+00:00,115035.0,398.0,0.23072122282316812,798.0,23640680.914913997,8126586.99256817,2.90905406,0.003961239948275853,4.87925079651995,1.6772637048479513,8005.633235500194,39061.49234096091,8861.0,5042.0,6726.0,383666.18703287,1872003.5486779031,88843.41588742,433489.30773424724,4.97766165,57.04225201,28.58470804,139.4719594724602,1.658128886695532,0.603089426897863,4845145.67928653,4848435.58432422,1907938.987972082,2087.0,62.13300619980951,41218.83174603175,2064077.11561715,2062992.60838713,33.12063492063492,403000000
399,2017-03-13 00:00:00+00:00,115300.0,399.0,0.2310498318595357,800.0,24155451.898986742,8552957.193349943,2.82422224,0.004016798267971957,4.97840489638076,1.762752530897363,6900.789763719775,34354.92554859676,8867.0,4723.0,5971.0,256134.48485627,1275141.1735404183,98544.6361969,490595.09935470764,6.07698963,42.89641347,27.54615005,137.13588828535913,1.9263415424254846,0.5191187429519303,4852046.46905025,4855336.41875996,1916881.6136941733,890.0,56.219516205112924,41216.67669172932,2345006.1036946,2343721.1707624807,29.63157894736842,405000000
400,2017-03-14 00:00:00+00:00,115580.0,400.0,0.23139557960961857,802.0,22636611.968350757,8747818.365027405,2.58768655,0.003737077040911753,4.6584031772489,1.80021926084237,7260.702751739882,33823.280767764896,7823.0,4461.0,6038.0,169894.09413293,791435.1879046648,46783.59872809,217936.86495807205,4.009672695,28.13747833,22.83362359,106.36822467976144,1.833592530766233,0.5453774397641736,4859307.17180199,4862597.16066054,1921478.9509002853,1376.0,54.903089534697706,41046.54804270463,2268849.34382424,2269677.686576527,31.08896797153025,408000000
401,2017-03-15 00:00:00+00:00,115881.0,401.0,0.2317641665224557,804.0,25377336.465173718,9133227.631394083,2.77857265,0.004142619035943898,5.21411317250639,1.8765437643822183,7740.325169580057,40358.93142619013,8749.0,5106.0,7154.0,185934.46768556,969483.3571822421,39396.63560927,205418.516682729,3.7925815,25.99028064,28.25490258,147.32425973026278,1.7227153138781044,0.5804789636128804,4867047.49697157,4870337.77918083,1926887.7470113654,1244.0,56.46226323354309,40911.182119205296,2173096.24918302,2173917.922360463,32.109271523178805,411000000
402,2017-03-16 00:00:00+00:00,116204.0,402.0,0.23216157037375618,806.0,24939274.436101127,9487100.95968416,2.62875609,0.004342314215663373,5.11533625072103,1.9459151298753472,8345.480877310038,42689.94086140318,9522.0,5659.0,7384.0,220724.47935821,1129079.9306825774,58915.71466539,301373.69096500607,5.59772429,29.89226427,32.70981237,167.32168897054416,1.600535814720816,0.6247907674433587,4875392.97784888,4878683.45952628,1946546.772580176,1913.0,55.89214587037021,41119.595679012345,2218795.20384528,2217989.260437855,34.401234567901234,414000000
403,2017-03-17 00:00:00+00:00,116474.0,403.0,0.2324944029254343,808.0,23001702.18692425,9742197.436905473,2.36103839,0.0043944037527761355,4.71116352899725,1.995377771786412,6989.483585240319,32928.60015330914,10156.0,5029.0,6330.0,179358.25832916,844986.0852648058,51778.29948961,243936.03614894755,6.90121218,28.33463797,23.11250767,108.8868031985732,1.9137880706302624,0.522523896635364,4882382.46143412,4885672.9668156,1951484.7261373221,1200.0,64.64332179453879,41006.76752767528,2542163.57793946,2540508.2414301443,34.97047970479705,417000000
404,2017-03-18 00:00:00+00:00,116748.0,404.0,0.23282930376876762,810.0,29588598.597146034,10334705.417319845,2.86303261,0.006286885715663357,6.05156164954949,2.1136893914562256,7032.917709999718,42560.13509827171,9920.0,5103.0,6505.0,317575.05891124,1921825.04736068,80043.60619653,484388.81755056285,6.80826558,48.82014741,25.16125151,152.2648646925852,1.904708561277639,0.525014703209619,4889415.37914412,4892706.13915869,1976657.0266738427,1276.0,58.32869956439966,41305.72363636363,2529163.3729274,2528563.802848716,32.68727272727273,420000000
405,2017-03-19 00:00:00+00:00,117020.0,405.0,0.23316154150171384,812.0,30611997.429665755,10840189.918500552,2.82393553,0.0061280389158387145,6.25194941639508,2.21391365232848,6976.992391870357,43619.803512546794,10073.0,5250.0,7352.0,194247.69046556,1214426.73504225,57290.41231091,358176.7598122273,2.04468334,26.4210678,29.00722249,181.35168771759774,1.9227158160982865,0.520097661665504,4896392.37153599,4899683.25186997,1972156.3156582033,1414.0,59.856008438132086,41020.432234432235,2330397.57659623,2332792.911172518,32.56043956043956,423000000
406,2017-03-20 00:00:00+00:00,117359.0,406.0,0.2335732077716781,814.0,29461951.846180674,11234612.695736723,2.62242702,0.005787937031852732,6.00646838435671,2.290423469556482,8644.99166924972,51925.86914437559,10568.0,6775.0,9544.0,217485.18278065,1306317.8744380146,59290.49671815,356126.49403037323,6.54815605,22.78763441,41.62476445,250.01783167522012,1.5544790606485013,0.6433023289376556,4905037.36320524,4908328.46776825,1989028.1690633665,1888.0,66.09547843411777,41085.84411764706,2229816.64188648,2229490.3687810125,37.62647058823529,426000000
407,2017-03-21 00:00:00+00:00,117652.0,407.0,0.2339310065714505,817.0,28073144.737565108,11470182.916042127,2.44748885,0.005139846826417327,5.71457557365838,2.334872980215082,7513.7747952202335,42938.03391073555,11961.0,6985.0,9451.0,243834.95631616,1393413.285368386,65204.01739334,372613.28510037693,10.394158,25.79991073,40.26680206,230.10768348141295,1.7912493494297492,0.5582695677284425,4912551.13800046,4915842.67871933,2016263.681227578,1618.0,65.39254206605474,41666.01700680272,2735518.17453116,2731675.720594465,39.302721088435376,429000000
408,2017-03-22 00:00:00+00:00,117912.0,408.0,0.23424652657015332,818.0,29063042.447457455,11712116.926605308,2.48145085,0.005695648344827605,5.90811066667153,2.3809098124699113,6625.9199727596715,39146.66846757335,4758.0,2814.0,3590.0,34812.86494968,205678.25874659984,19398.24125645,114606.95608189999,1.1656322,9.69717687,6.52526842,38.55200795509688,2.034011499461487,0.491639305021016,4919177.05797322,4922468.61181221,2014172.440921815,2576.0,102.59621514931105,41548.3908045977,2907255.53042594,2908316.5725689935,36.88505747126437,433000000
409,2017-03-23 00:00:00+00:00,118197.0,409.0,0.23459376744039379,820.0,38245558.53834968,12403952.747885052,3.08333636,0.007550559058445322,7.7632798736543,2.517818026499926,7292.058275049552,56610.28924420648,9830.0,5096.0,7888.0,217403.30967873,1687762.7384947177,61569.51874032,477981.4056673075,2.9744,27.56127151,30.59750475,237.53699280971685,1.8509418262791442,0.5402654939243823,4926469.11624827,4929760.75329873,2030181.896816932,128.0,66.66251072825217,41836.16433566433,2637286.44908908,2638722.2866643155,38.53146853146853,436000000
410,2017-03-24 00:00:00+00:00,118525.0,410.0,0.2349943727440238,823.0,35558239.97113092,12925954.978452979,2.75091783,0.007705882741671543,7.20548965774274,2.619303851633492,8412.711376230232,60617.704815001634,9605.0,5907.0,7879.0,250344.61019489,1803855.4996309176,75468.10933712,543784.6813180165,8.70475314,31.77365277,29.98252953,216.0388064413813,1.6071185115744535,0.622231648007293,4934881.8276245,4938173.57092025,2025235.3161626447,2231.0,71.28114250379988,41511.37082066869,2749756.86324241,2747448.604294869,42.79939209726444,440000000
411,2017-03-25 00:00:00+00:00,118792.0,411.0,0.2353202026269981,824.0,48956186.020922825,13946037.931954566,3.51040104,0.010228454405610753,9.9067012834104,2.8220995773636885,6842.427542460151,67785.88571653265,10607.0,5920.0,8582.0,279719.88012808,2771101.2954602535,80068.0261352,793210.0172737233,8.989217755,32.59378701,35.33701353,350.0732372895417,1.9786794201452969,0.5053875781083167,4941724.25516696,4945016.40907157,2055491.1730752303,1007.0,64.30703670104494,41943.09701492537,3086137.30231095,3086715.435401003,39.82462686567164,443000000
412,2017-03-26 00:00:00+00:00,119159.0,412.0,0.2357704845813543,827.0,71695094.85755004,16270623.364679106,4.40641353,0.015037420444184683,14.4804051369533,3.286211122524523,9455.921041480266,136925.56762367563,13292.0,7237.0,13433.0,491881.42556947,7122642.3215880655,153691.17984471,2225510.550127752,5.41207613,36.61739191,57.71453344,835.729826501439,1.4345379086380485,0.6970885843995582,4951180.17620844,4954472.43673585,2055142.1203911456,2240.0,78.37850184040781,41755.190217391304,3140086.41244223,3137878.1827431815,60.86684782608695,448000000
413,2017-03-27 00:00:00+00:00,119411.0,413.0,0.23607960516990337,829.0,51860505.30893582,16674872.563561494,3.11009905,0.01003017053974278,10.4606574128959,3.363448316826539,6491.532359530218,67905.69609777338,8420.0,4860.0,6912.0,175626.88296929,1837172.655236504,62591.77020384,654751.0649690756,5.24172736,25.40898191,29.27533267,306.23922570942904,2.0923660952431375,0.47792783599076516,4957671.70856797,4960964.09526889,2042513.6808789752,1408.0,80.49098283169936,41440.56916996047,4140062.4933067,4136421.652954003,52.84189723320158,453000000
414,2017-03-28 00:00:00+00:00,119677.0,414.0,0.23640422244730908,831.0,66442604.00277958,18299029.234963406,3.630936,0.012805251791934454,13.3835745029769,3.6859846897036066,6816.962825519964,91235.32985937037,8025.0,4098.0,5944.0,193442.94744321,2588958.099181646,95223.25121563,1274427.4770600698,1.47286496,32.54423746,26.63203899,356.43187798885066,1.9952197443145285,0.5011979271203317,4964488.67139349,4967781.11138945,2077604.897788366,1275.0,76.70942287393298,42411.191011235955,4106627.32856961,4109097.4633942684,51.59176029962547,457000000
415,2017-03-29 00:00:00+00:00,119932.0,415.0,0.23671530272829666,832.0,60777524.34051447,18946232.67834043,3.20789496,0.0117596416642314,12.2263655639565,3.8113360045294655,6532.685900739394,79871.00593694428,9981.0,6032.0,10052.0,253109.76706778,3094612.5399785563,86233.96655723,1054327.9991586932,10.29150901,25.1800405,103.62035295,1266.9003150328983,2.0847836253362773,0.4796660851740426,4971021.35729423,4974314.08517165,2045532.2267676885,1089.0,52.25156927296916,41703.921875,3586003.46937129,3588264.4186675786,46.45703125,461000000
416,2017-03-30 00:00:00+00:00,120248.0,416.0,0.23710066543486905,835.0,62087597.4734902,19893421.053466298,3.12101158,0.012013252245178196,12.469607604094,3.9953737064099406,8092.616838020273,100911.75646039673,6216.0,3402.0,4708.0,100138.19206927,1248683.9612871946,62895.94640272,784287.771530046,1.019059155,21.26979441,27.98371458,348.94594011756413,1.6856609451986218,0.5932391106576713,4979113.97413225,4982406.70961173,2055207.7627586348,2892.0,100.18766962205012,41993.58675078864,3199528.92419483,3200321.676948128,47.63406940063091,466000000
417,2017-03-31 00:00:00+00:00,120541.0,417.0,0.23745935045426045,837.0,63925187.71306796,20787251.138754036,3.07521121,0.011850567135593185,12.8192743387104,4.168583380489367,7532.385407219641,96559.71496004744,12933.0,7496.0,17198.0,312770.75426866,4009494.1040953295,137267.59508608,1759670.959223475,12.243764,18.18646088,781.5803332,10019.292709031484,1.81377400146855,0.551336604885909,4986646.35953947,4989941.57818745,2053658.5771876315,122.0,51.13869925741462,42324.73809523809,3385169.3171014,3384157.081774274,50.894557823129254,470000000
418,2017-04-01 00:00:00+00:00,120849.0,418.0,0.2378314282267152,839.0,64771090.05221246,21476727.831544623,3.0158733,0.011902976012273508,12.9685872238624,4.300110094519335,7813.633221549913,101331.78396893901,7100.0,3640.0,6234.0,84586.06293147,1096961.735049883,30431.99868581,394660.0293533929,0.99760833,13.56850544,20.07566525,260.35301587168834,1.7512278407467206,0.57102792494071,4994459.99276102,4997755.32469521,2029486.8650189452,2888.0,82.66690203932016,42222.00970873787,3737264.87357123,3735041.061846934,57.65695792880259,475000000
419,2017-04-02 00:00:00+00:00,121141.0,419.0,0.23818801174777426,841.0,55811620.20363402,21846105.588557404,2.55476291,0.010092574361776742,11.1579763426019,4.367519316689448,7488.25394224003,83553.76033490966,9280.0,4593.0,6888.0,155405.79641892,1734014.1999455164,42200.29639246,470869.908797857,1.506069835,22.56181713,30.40653338,339.275380114575,1.8300618415042185,0.5464296218416589,5001948.24670326,5005243.71361553,2017686.2093611995,614.0,58.94863382382241,42460.180887372015,4165218.61489254,4164121.973780021,57.61433447098976,480000000
420,2017-04-03 00:00:00+00:00,121421.0,420.0,0.23852785697133955,843.0,53957069.532196976,22149109.148517072,2.43608306,0.009410476980713112,10.7718414782332,4.421787445101006,7136.749694870785,76875.93638297726,9618.0,4679.0,8004.0,202324.50547406,2179407.5001284997,91990.49910019,990907.0738108006,5.20562066,25.27792422,82.72550628,891.1060398547451,1.9229370686687004,0.5200378193823713,5009084.99639813,5012380.92291745,2010255.447786934,1364.0,59.597860666583756,42052.565836298934,4139988.64718447,4141760.011043947,57.49822064056939,485000000
421,2017-04-04 00:00:00+00:00,121719.0,421.0,0.23889034900199618,845.0,50238279.65531407,22468734.60467557,2.2359194,0.008769613440677964,10.0142138064583,4.47879015435173,7612.332643789239,76231.52666078742,8619.0,5764.0,9444.0,225207.29762719,2255274.02921337,82055.14078891,821717.7237791822,5.0301445,23.84660077,253.69184891,2540.524415940455,1.8055406781473542,0.5538507174626989,5016697.32904192,5019993.25758537,2011667.6385237817,1776.0,80.30590176003358,41872.88294314381,4039966.17502502,4039281.2758665243,58.08695652173913,490000000
422,2017-04-05 00:00:00+00:00,122005.0,422.0,0.2392400530757124,847.0,51707542.41078911,22843424.856482055,2.26356349,0.009061381085330241,10.2920221454058,4.546822833544114,7343.785548040643,75582.40349154538,9344.0,4592.0,8751.0,230476.10761574,2372065.2035681265,112158.13839538,1154334.0441527395,4.56855751,26.33711663,54.03424723,556.121669101492,1.8743053040306288,0.5335310089821197,5024041.11458996,5027337.04313345,2046332.446168816,1465.0,92.06237227484272,42993.498257839725,4120068.43345907,4119046.6640841747,60.26829268292683,495000000
423,2017-04-06 00:00:00+00:00,122285.0,423.0,0.2395816303889676,849.0,49159390.13271147,23099659.270125236,2.12814352,0.008179230597311512,9.77087991200482,4.591269259592288,7173.123578359373,70087.72907811974,9659.0,5372.0,7788.0,178450.98637358,1743623.1580350588,57404.57297553,560893.1889438209,2.769894525,22.91358325,65.40008272,639.0163544923015,1.9216382440847497,0.5203893100474207,5031214.23816832,5034510.40327849,2006099.6478282234,1571.0,103.57904182484,42053.622775800715,4412281.96065937,4412460.510493696,58.95373665480427,501000000
424,2017-04-07 00:00:00+00:00,122574.0,424.0,0.23993453051891764,851.0,45200037.05498073,23342007.586441055,1.93642457,0.007527457991817647,8.97070843554192,4.632614440193173,7410.902728950605,66481.04762557783,8143.0,4053.0,9376.0,191185.23006116,1715066.9560606708,112688.1897175,1010892.8940847255,5.004469,20.39091618,124.87076926,1120.1792631532908,1.8627221197881205,0.5368487276640851,5038625.14089727,5041921.32610653,2078692.5692749768,1663.0,124.01926851931063,43321.53793103448,4088181.41280389,4090188.4037890346,60.265517241379314,506000000
425,2017-04-08 00:00:00+00:00,122869.0,425.0,0.24029489605591287,853.0,56891930.37261442,24026410.494501926,2.36789138,0.009518794093220354,11.2742284002682,4.761294576919583,7567.676276899874,85319.71080506047,10251.0,6234.0,11091.0,211829.05615425,2388209.160896253,83442.45139903,940749.2553509431,5.95733709,19.09918458,461.03942714,5197.86380310517,1.8268733088752993,0.5473833325725485,5046192.81717417,5049492.34552529,2027019.3710955784,1367.0,74.50697273195921,42256.81081081081,4120085.44595514,4119088.1136703184,61.49662162162162,511000000
426,2017-04-09 00:00:00+00:00,123210.0,426.0,0.24070295684732856,855.0,61475881.084635615,24827800.297070038,2.47609053,0.010021119870251257,12.161973193578,4.911764359306433,8569.276619729586,104219.31253750592,12569.0,6959.0,16626.0,301251.22910518,3663809.3729096237,128491.68198245,1562712.391868306,7.240408505,18.1192848,648.25374719,7884.04469596127,1.6160831170723988,0.6187800549587704,5054762.0937939,5058069.88724678,2047226.3077648592,1546.0,77.57599858263143,43221.505847953216,4721938.16290181,4716983.8907309715,79.23684210526316,518000000
427,2017-04-10 00:00:00+00:00,123456.0,427.0,0.24100018955681668,857.0,60987512.61967659,25310620.440592613,2.40956213,0.009945510948275864,12.0504771093509,5.001106605951749,6241.8868992505595,75217.71519857614,7502.0,4123.0,7134.0,110379.90201241,1330130.482532942,48496.4140955,584404.9279434251,1.37314217,15.47237202,269.53484097,3248.02343128152,2.2214058912747965,0.4501653677645244,5061003.98069315,5064313.19408761,2002176.770258272,1707.0,80.02383814773265,42297.24291497975,5692668.37899126,5691203.444686449,66.90688259109312,524000000
428,2017-04-11 00:00:00+00:00,123736.0,428.0,0.2413371044325943,859.0,58674702.21998969,25748695.834748622,2.27874462,0.009414089738749286,11.5773057177269,5.0805630405072115,7075.212391329929,81911.8968722762,9366.0,4742.0,9942.0,187210.3284726,2167391.206243363,94343.05770581,1092238.421405313,5.32828804,18.83024829,299.45537761,3466.886455408321,1.9625062409743521,0.5095525196921241,5068079.19308448,5071389.96449517,2026803.0547542474,1352.0,83.013339181352,43485.277580071175,5018059.53356942,5023111.020992498,73.77935943060498,530000000
429,2017-04-12 00:00:00+00:00,124067.0,429.0,0.24173563225587616,861.0,58735043.68909979,26262381.986562867,2.23647054,0.009513994828170601,11.570105806237,5.173377241647237,8369.084288919345,96831.19072411257,10582.0,6453.0,9478.0,158440.4606317,1833172.893497697,50430.36680529,583484.6797845475,4.892638745,16.71665548,521.53688623,6034.2369555364885,1.6618398133079102,0.6017427143049902,5076448.2773734,5079765.50635038,1982422.60371096,2399.0,81.34425397093388,42596.385542168675,5030501.76267104,5026840.438268221,79.84036144578313,537000000
430,2017-04-13 00:00:00+00:00,124337.0,430.0,0.2420614486120576,863.0,56225465.49050127,26533474.45887228,2.11903894,0.009433083462594947,11.0608406830047,5.21974395757989,6842.143479810096,75679.85896043887,11574.0,5896.0,13612.0,246729.07378089,2729030.9769557365,114445.19741999,1265860.09559753,9.167563965,18.12585026,524.06341261,5796.581914670966,2.035447387492852,0.4912924825002443,5083290.42085321,5086612.17945427,2003127.705496603,614.0,76.96880420191896,43573.0258302583,5681902.40190097,5680833.59071743,75.35793357933579,544000000
431,2017-04-14 00:00:00+00:00,124609.0,431.0,0.24238958372583955,865.0,56654690.99403621,26919688.35314146,2.10458198,0.009477881533313831,11.1301912681978,5.288552015618281,6890.837389420718,76696.33814230139,10426.0,5791.0,10709.0,231755.96693232,2579488.2395028463,75264.07202527,837703.5172646705,7.12185134,21.64123326,639.76246977,7120.678654754713,2.023803681507194,0.49411907347419526,5090181.25824263,5093504.87201887,1954804.96143045,1672.0,75.39775008637369,42551.73626373626,5428517.50858742,5431289.54032694,73.88644688644689,550000000
432,2017-04-15 00:00:00+00:00,124909.0,432.0,0.24275320416558047,867.0,61416258.864120625,27473148.85626694,2.23550126,0.010248339016364752,12.0475598478176,5.38919841708624,7636.029234559275,91995.5192030377,11590.0,5581.0,10471.0,239198.3904165,2881756.9240444237,126215.55385845,1520589.438835122,8.34756047,22.84389174,331.27093479,3991.0064127250066,1.829042592216197,0.5467341243203798,5097817.28747719,5101144.10250229,1981646.269096748,1529.0,94.26615097863741,43777.26245847176,5203412.04564697,5202504.935431597,73.35215946843854,557000000
433,2017-04-16 00:00:00+00:00,125177.0,433.0,0.24307364253585573,869.0,61682756.584254466,27947625.273738924,2.207084,0.010295624512565731,12.083885741032,5.47504568930447,6729.205775780603,81314.95372242542,9578.0,5049.0,8478.0,169135.53126393,2043814.4345420757,66505.51089484,803644.9948022054,3.0640016,19.94993292,199.49009168,2410.6154743291186,2.0782629260586516,0.48117107198580633,5104546.49325297,5107878.28359084,1945931.8679390242,1562.0,107.24720408527882,42860.2156133829,5213088.31824845,5215825.175477656,71.4460966542751,563000000
434,2017-04-17 00:00:00+00:00,125486.0,434.0,0.2434460346773938,871.0,61339130.062529765,28365624.65218971,2.16244595,0.010066427152542376,11.9981866175362,5.54843307612963,7820.234972300008,93828.63859063854,11251.0,5776.0,11337.0,229945.61058834,2758930.3477222114,115493.09423992,1385707.6977272553,8.20219392,20.28275651,490.52990345,5885.4693230751145,1.7910566928654708,0.5583296184779739,5112366.72822527,5115701.59191713,1999175.5085824835,1406.0,115.160880262646,43948.53548387097,4936167.8460529,4935259.38122045,76.13225806451612,569000000
435,2017-04-18 00:00:00+00:00,125786.0,435.0,0.24380681423632336,873.0,61422984.053098865,28750772.082277272,2.13639425,0.00997961563939211,11.9968098992237,5.615447579505653,7576.3707375200465,90892.27946406926,10202.0,5868.0,8763.0,150975.26699353,1811221.5776059218,46299.64311229,555448.0168200451,5.000785,17.22871927,428.2707597,5137.8828895170145,1.8514460093082565,0.5401183696270049,5119943.09896279,5123279.46311945,1952736.9813367717,2110.0,97.09986333325598,42946.2657807309,5361599.19275919,5359111.672614561,77.90033222591362,576000000
436,2017-04-19 00:00:00+00:00,126069.0,436.0,0.24414695767727476,875.0,69392190.64557092,29536059.289674863,2.34940586,0.011189540271770932,13.5344305011139,5.760788613443191,7143.012259979732,96676.60300130022,11746.0,5750.0,10016.0,247592.0563912,3351017.47985457,130137.02797523,1761330.5607522659,6.7326105,24.71965419,346.13281843,4684.710575195511,1.9665108713762567,0.5085148597730116,5127086.11122277,5130427.81935486,1989877.2520343699,884.0,100.01966079563351,44000.66197183099,5631063.14507947,5632074.646194718,78.94366197183099,583000000
437,2017-04-20 00:00:00+00:00,126387.0,437.0,0.2445288803802043,877.0,73902918.51798543,30352724.5902829,2.43480345,0.011645626684102864,14.3917012609012,5.910826710469525,8020.376761520281,115426.86635167412,10058.0,5733.0,8417.0,222115.74428001,3196623.4370206282,51227.49802194,737250.8478751676,4.00312,26.38894431,172.64697875,2484.6837417671577,1.754130175789937,0.5700831180044379,5135106.48798429,5138450.54534433,1957762.366241072,2668.0,114.9889099638559,43166.169278996866,5617378.78004418,5615587.897219376,87.46708463949844,591000000
438,2017-04-21 00:00:00+00:00,126686.0,438.0,0.24488944786219907,879.0,77449693.36309141,31199162.316273313,2.48242862,0.012073879981297416,15.0601860085576,6.066714629733715,7571.917121890001,114034.48029704553,12738.0,6883.0,11932.0,250941.72011199,3779228.982193969,89901.4642795,1353932.7744909667,6.729019615,21.03098559,166.60428964,2509.091591802006,1.8607612378998668,0.5374144622276429,5142678.40510618,5146023.30327327,1997018.365175485,320.0,97.19563086466705,43986.096666666665,6140342.36806843,6138706.066170461,91.63666666666667,598000000
439,2017-04-22 00:00:00+00:00,126949.0,439.0,0.24520620676056668,881.0,76864359.07958356,31835516.45832958,2.41442162,0.012003582108708347,14.9270592436198,6.182457590424931,6651.936865719967,99293.85567942055,7059.0,3698.0,5111.0,90898.53174396,1356847.768500146,49183.80041876,734169.5026772028,1.499381,17.78488197,32.93223522,491.58142615376255,2.12084910701267,0.4715092632915096,5149330.3419719,5152675.67198731,1968209.631906351,2381.0,134.19601668814397,43175.204545454544,6672048.05502014,6669000.008085199,88.16287878787878,606000000
