,date,blk,age_days,age_sply,CapMrktCurUSD,CapRealUSD,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,DiffMean,notes,PoW_income_btc,PoW_income_usd
3724,2019-03-16 00:00:00+00:00,567420.0,3724.0,0.8377418965167515,70190805974.9429,76289087232.98483,3989.79607685564,4336.435473582096,2037.5,8129209.506593366,257699.0,577534.0,203599.94191747,812322249.510358,1.01726401230539,4058.6759654224725,0.0124888,49.82776524463472,587504.55408278,2344023365.014298,21.98218954,87704.45358738909,23.655876731626904,0.04227279383236904,17592579.82685178,6068891541676.53,,2037.5,8129209.506593366
3725,2019-03-17 00:00:00+00:00,567566.0,3725.0,0.8378288012786562,69799528647.52408,76296750923.20607,3967.14349444769,4336.421247211809,1825.0,7240036.877367035,229399.0,516619.0,159874.01171684,634243145.5137156,0.960372271796624,3809.9346103059256,0.01151094,45.665550735977696,496146.5626833,1968284608.4416366,16.98183493,67369.37596633405,26.413067857912225,0.03786004735911216,17594404.82685178,6068891541676.54,,1825.0,7240036.877367035
3726,2019-03-18 00:00:00+00:00,567727.0,3726.0,0.8379246346117033,69847925359.80466,76286199044.49434,3969.44014582116,4335.325630638982,2012.4999939873815,7988498.2695983555,295707.0,681426.0,263712.17832103,1046789707.569445,1.04018567762623,4128.954787877745,0.01423297,56.4969225122682,708809.56556213,2813577145.284374,22.69579382,90089.59513038778,23.954962824017652,0.04174500321066593,17596417.32684577,6068891541676.53,,2012.4999939873815,7988498.2695983555
3727,2019-03-19 00:00:00+00:00,567901.0,3727.0,0.8380282060400148,70326929804.44753,76302536273.6034,3996.16790356517,4335.718156118167,2174.9999945424497,8691665.168444958,299996.0,683603.0,286799.05817629,1146097191.0568101,1.01524239345341,4057.0790670571987,0.01432,57.225124379053234,694022.74589193,2773431421.4774966,22.12280789,88406.45482675631,22.167963937646388,0.04511014195136641,17598592.32684031,6068891541676.53,,2174.9999945424497,8691665.168444958
3728,2019-03-20 00:00:00+00:00,568062.0,3728.0,0.8381240393730881,70941970703.64531,76308531420.40529,4030.65527586207,4335.563020201505,2012.4999945387244,8111693.720659897,309808.0,690380.0,325895.25392531,1313571424.6124597,1.14204584373367,4603.193105321466,0.01436249,57.89024609301622,788445.60959685,3177952456.0518293,28.23352491,113799.60613467467,23.960663489624384,0.04173507133611,17600604.82683485,6068891541676.53,,2012.4999945387244,8111693.720659897
3729,2019-03-21 00:00:00+00:00,568205.0,3729.0,0.8382091584204471,69991932308.15556,76287132398.542,3976.27385008767,4333.907061159291,1787.4999945387244,7107589.4853161825,299110.0,671870.0,321072.73359897,1276673114.5857491,1.15129125740786,4577.849320665427,0.01432252,56.95026174335766,773518.05711462,3075719623.0754843,34.83033827,138494.9632527088,26.97943079698708,0.03706527419072439,17602392.32682939,6068891541676.54,,1787.4999945387244,7107589.4853161825
3730,2019-03-22 00:00:00+00:00,568366.0,3730.0,0.8383049917480223,70133970901.15828,76276145854.77844,3983.88764582116,4332.787538437899,2012.4998790808022,8017573.405486586,300913.0,697538.0,272225.48543016,1084515748.2828827,1.02624745294268,4088.454549333775,0.012769945,50.874026123315694,715846.59583073,2851852409.4331784,26.98731749,107514.44074226431,23.965838011677544,0.04172606021590992,17604404.82670847,6068891541676.53,,2012.4998790808022,8017573.405486586
3731,2019-03-23 00:00:00+00:00,568511.0,3731.0,0.8383913012718319,70104014183.65794,76271953686.06139,3981.77603302163,4332.103385453361,1812.5,7216969.059851705,243553.0,543414.0,177660.47758793,707404231.6747961,0.89464820387986,3562.2887761946754,0.01213339,48.31244150130431,486164.35906317,1935797593.0270524,17.41882305,69357.85214393472,26.613082402204586,0.03757550459157492,17606217.32670847,6068891541676.54,,1812.5,7216969.059851705
3732,2019-03-24 00:00:00+00:00,568661.0,3732.0,0.8384805869861176,69915870923.6467,76268699835.48048,3970.6669880187,4331.457287953556,1875.0,7445000.6025350625,225704.0,514946.0,200194.53111005,794905815.8605582,0.896925789673908,3561.3936237607904,0.01148774,45.61398998494194,461868.34768942,1833925400.981123,15.99091114,63494.58297193848,25.72871938149183,0.0388670724404324,17608092.32670847,6379265451411.04,,1875.0,7445000.6025350625
3733,2019-03-25 00:00:00+00:00,568809.0,3733.0,0.8385686822239528,68823860548.3261,76239284363.07191,3908.23883869082,4329.331859733903,1849.9999945387244,7230241.830234048,331828.0,712763.0,310343.95402069,1212898294.4565387,1.00430800699331,3925.0755589394257,0.0140487,54.90567497311572,715833.58798857,2797648630.6163316,29.56529774,115548.24490492593,26.079144581545023,0.03834481598402015,17609942.32670301,6379265451411.04,,1849.9999945387244,7230241.830234048
